ID,Review Date,Location,Hotel/Restaurant name,Processed_review,Location_Hotel
rn531899831,"Reviewed October 11, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,come selection dish fancy sharing disappoint pad thai chicken cashew rice red curry duck yummy lovely people good restaurant go back sure, Cape Panwa_Tree Top Restaurant and Bar
rn531391868,"Reviewed October 9, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,title food excellent two lady service evening kind professionel st time thailand day restaurant take care wait serve main dish till, Cape Panwa_Tree Top Restaurant and Bar
rn530741276,"Reviewed October 7, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,fantastic food great value staff attentive restaurant clean service speedy fault place, Cape Panwa_Tree Top Restaurant and Bar
rn522282916,"Reviewed September 7, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,big foodie get five star restaurant review generally bit challenge stay pullman hotel opposite restaurant right door step visit three time total, Cape Panwa_Tree Top Restaurant and Bar
rn519198329,"Reviewed August 29, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,lovely friendly staff food great service amazingprice also perfect nice breeze perfect setting evening would recommend palce everyone, Cape Panwa_Tree Top Restaurant and Bar
rn511626255,"Reviewed August 11, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,lovely friendly staff food wonderful well price lovely setting cool breeze would recommend, Cape Panwa_Tree Top Restaurant and Bar
rn511212764,"Reviewed August 11, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,restaurant opposite pulman hotel eat night never bad meal owner honey wonderful would explain dish usgreat value money amazing foodwould highly recommend restaurant, Cape Panwa_Tree Top Restaurant and Bar
rn502387517,"Reviewed July 16, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,three floor restaurant unik build couple friend sunset dinner try seafood good townservice good staff friendly, Cape Panwa_Tree Top Restaurant and Bar
rn502135314,"Reviewed July 15, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,tree top restaurant serve traditional thai seafood european food open hrs daily, Cape Panwa_Tree Top Restaurant and Bar
rn502071546,"Reviewed July 14, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,great location across pullman cheap meal truly authentic pass place iffy first trip thailand drinking water ice cube drink etc appear water filtration, Cape Panwa_Tree Top Restaurant and Bar
rn499592458,"Reviewed July 8, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,eat tree top restaurant stay phuket try thing never bad meal service fantastic staff always answer question definitely recommend tree top, Cape Panwa_Tree Top Restaurant and Bar
rn498062571,"Reviewed July 2, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,love place staff warm friendly food excellent thing like view could see ate sit back restaurant table, Cape Panwa_Tree Top Restaurant and Bar
rn495264913,"Reviewed June 22, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,order coconut soup pad thai green curry fry rice red curry soup honestly good far panwa area pad thai pretty normal fried rice really amazing red curry, Cape Panwa_Tree Top Restaurant and Bar
rn491874636,"Reviewed June 9, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,nice little outdoor ish setting full thai menu western option fast friendly service good meal cost thb usd pax massage spa right next eatery unwind awesome meal, Cape Panwa_Tree Top Restaurant and Bar
rn490656533,"Reviewed June 5, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,tripadvisor listing say hill top restaurant name change dec tree top restaurant accord friendly blonde thai girl serve confuse tree top restaurant phuket town non affiliated tree top restaurant, Cape Panwa_Tree Top Restaurant and Bar
rn477138089,"Reviewed April 19, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,call lunch couple restaurant menu varied try food could little atmosphere reasonable price good portion size, Cape Panwa_Tree Top Restaurant and Bar
rn476976428,"Reviewed April 18, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,great service girl love chat think want practice english beef oyster sauce nice plenty, Cape Panwa_Tree Top Restaurant and Bar
rn471995469,"Reviewed April 1, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,dinner last night stay phuket food okay service well open air local dining ambiance great, Cape Panwa_Tree Top Restaurant and Bar
rn471333267,"Reviewed March 30, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,visit lunch across pullman friendly service adequate pricing food outstanding though, Cape Panwa_Tree Top Restaurant and Bar
rn470556089,"Reviewed March 27, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,nice go thai restaurant old man help cross road safely experience great english speak staff incredibly helpful gluten free coeliac disease option unreal easy, Cape Panwa_Tree Top Restaurant and Bar
rn469751652,"Reviewed March 23, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,thailand go wrong food general place great also western breakfast guest pullmann around recommend restaurant even price expensive great food great vibe english, Cape Panwa_Tree Top Restaurant and Bar
rn468514345,"Reviewed March 19, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,know people knock place great staff perfect english chatty false sell way genuinely friendly thai thailand eat thai local food place let, Cape Panwa_Tree Top Restaurant and Bar
rn459561853,"Reviewed February 13, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,sadly look forward eat leave disappointed restaurant nice people food average one instance reflect image show menu much return, Cape Panwa_Tree Top Restaurant and Bar
rn452034165,"Reviewed January 14, 2017 ", Cape Panwa,Tree Top Restaurant and Bar,bad restaurant ever visit year come phuket place look lovely clean menu price typical area early maybe surprised tables, Cape Panwa_Tree Top Restaurant and Bar
rn446543437,"Reviewed December 25, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,conveniently locate across road pullman pleasant staff great food include kid, Cape Panwa_Tree Top Restaurant and Bar
rn444637926,"Reviewed December 16, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,eat lot thai food good decide come every night stay papaya mango salad fabulous masamam green curry excellent service, Cape Panwa_Tree Top Restaurant and Bar
rn443939163,"Reviewed December 13, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,lot eat place area three top one must kid person wonder around restaurant would rather go local market find street food share local tree top, Cape Panwa_Tree Top Restaurant and Bar
rn436495535,"Reviewed November 11, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,place great owner friendly get dietary requirement spice tolerance level criminally undervisited place go far usual standard menu float around check stellar spring roll massaman curry pineapple rice, Cape Panwa_Tree Top Restaurant and Bar
rn435787128,"Reviewed November 9, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,fantastic food service friendly owner thank mintra good variety thai western food must must anyone visit cape panwa, Cape Panwa_Tree Top Restaurant and Bar
rn410612090,"Reviewed August 25, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,visit panwa many time last year regularly eat mintra hill top restaurant food always good service fantastic always receive warm welcome mintra family look forward see, Cape Panwa_Tree Top Restaurant and Bar
rn404158101,"Reviewed August 11, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,drop whim dinner walk metres hotel pullman panwa fantastic welcome staff service great food totally thai authentic love return ps second review feel, Cape Panwa_Tree Top Restaurant and Bar
rn374495997,"Reviewed May 19, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,title describe mum every day day usually either lunch dinner treat respect almost like family staff member food authentic brilliant good pad thai, Cape Panwa_Tree Top Restaurant and Bar
rn368024077,"Reviewed April 26, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,nice place good local food great view nice location beautiful wait staff excellent service certainly worth visit, Cape Panwa_Tree Top Restaurant and Bar
rn367204033,"Reviewed April 25, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,restaurant directly across road pullman panwa beach resort greet lovely friendly people food excellent well price serving ample alcohol also well price definitely go back leave, Cape Panwa_Tree Top Restaurant and Bar
rn347052001,"Reviewed February 11, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,love feel place food great top enjoy go top tree certainly place visit, Cape Panwa_Tree Top Restaurant and Bar
rn343158236,"Reviewed January 27, 2016 ", Cape Panwa,Tree Top Restaurant and Bar,husband recently stay radisson blue resort decide try restaurant right across street restaurant casual open air feel huge selection food price unbeatable spring roll, Cape Panwa_Tree Top Restaurant and Bar
rn330932836,"Reviewed December 5, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,good thai food across street radizon placa reasonable price staff excellent highly recommend, Cape Panwa_Tree Top Restaurant and Bar
rn329135538,"Reviewed November 26, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,stay radisson blu across road eat hill top day food lovely great choice even offer western food really could find anything thai take fancy favourite prawn cake spring, Cape Panwa_Tree Top Restaurant and Bar
rn324554863,"Reviewed November 4, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,eat three time far throughout day evening good food reasonably price also drink twice cheap hotel raddison however walk min, Cape Panwa_Tree Top Restaurant and Bar
rn318488742,"Reviewed October 14, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,small restaurant great thai food make enjoyable people run friendly make enjoyable time large menu food fresh taste great try, Cape Panwa_Tree Top Restaurant and Bar
rn294673705,"Reviewed August 1, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,walk cape panwa food delicious especially chicken satay real piece chicken breast staff friendly fault restaurant, Cape Panwa_Tree Top Restaurant and Bar
rn290362146,"Reviewed July 19, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,restaurant opposite radisson would think busy season get full however june people mean service good unfortunately staff interested, Cape Panwa_Tree Top Restaurant and Bar
rn280810376,"Reviewed June 17, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,party enjoy tasty lunch tree top restaurant dish delicious well price service good view phuket lovely big plus amenity clean, Cape Panwa_Tree Top Restaurant and Bar
rn275197840,"Reviewed May 27, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,fantastic food fast service awesome view must try chicken cashew satay prawn yum, Cape Panwa_Tree Top Restaurant and Bar
rn274794049,"Reviewed May 26, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,really cheap good local dished serve day nite staff always nice always come back, Cape Panwa_Tree Top Restaurant and Bar
rn271724139,"Reviewed May 13, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,stay radisson blu right accross restaurant read much og good review decide order one meal highly disappointed fried rice totally bland tasting salt spice, Cape Panwa_Tree Top Restaurant and Bar
rn270549149,"Reviewed May 7, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,eat nearly every night whilst stay radisson opposite great meal every time try many different dish lose count find chicken beef well pork one night wife order, Cape Panwa_Tree Top Restaurant and Bar
rn270116601,"Reviewed May 5, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,opposite radisson blu cape panwa local family run restaurant life saver lazy go serve good local thai cuisine spicy steamed fish pork thai red curry crab fry rice food, Cape Panwa_Tree Top Restaurant and Bar
rn261267778,"Reviewed March 23, 2015 ", Cape Panwa,Tree Top Restaurant and Bar,partner dine last night cape panwa disappoint order thai fishcake start accompany fresh succulent prawn fritter share follow partner pork pepper garlic chicken, Cape Panwa_Tree Top Restaurant and Bar
